entity_id,P,A,Comp,GSI,OSR,NDVI,NDBI,FAR,SC,AH,Po,UH,UA,Longitude,Latitude,hdbscan_labels
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2170,0.44416053,0.64548378,0.878686253,0.223344771,0.102116254,0.507692751,0.750613091,-0.14311819,0.016937993,0.012205089,0.948453376,0.327942786,0.562050758,118.7421196,32.24760694,35
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2171,0.40237506,0.600941425,0.751973965,0.16875069,0.120704473,0.589092958,0.787710066,-0.141026911,0.015710383,0.554769538,0.949374556,0.911333242,0.590834153,118.74449,32.24710747,35
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2172,0.410199372,0.62736155,0.903470633,0.15725245,0.125384447,0.486136383,0.739963592,0.221199587,0.008597489,1.479042783,0.932095895,0.684846883,0.680744447,118.7477168,32.24414758,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2173,0.453943755,0.64668101,0.842243772,0.14303458,0.13166903,0.500712951,0.755864784,-0.367352975,0.011059839,0.427497415,0.934350719,0.481702191,0.669705184,118.745763,32.24564661,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2174,0.591692282,0.738598572,0.880581363,0.170920889,0.119857051,0.580037571,0.658922416,-0.349372181,0.010694961,0.123033101,0.959934252,0.615594786,0.730030192,118.7440852,32.23705726,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2175,0.479440037,0.672553297,0.915907279,0.329505943,0.07632712,0.443560316,0.750341514,1.018159041,0.012469652,0.64320501,0.884535614,0.33524818,0.689299592,118.7456031,32.23190017,27
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2176,0.45051765,0.649060583,0.875502504,0.261654361,0.091617787,0.548296216,0.725906609,0.337048036,0.013952507,0.376302195,0.880110876,-0.089357667,0.643627398,118.7484241,32.23009894,35
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2177,0.509153768,0.686617058,0.880343016,0.286092374,0.085696336,0.547661355,0.697076838,-0.266638648,0.021278476,-0.495832415,0.900534313,-0.599181626,0.542261634,118.7519374,32.23345599,36
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2178,0.414243203,0.620564879,0.834211438,0.263842602,0.091065479,0.448171452,0.777145661,0.723779227,0.016556325,0.844934922,0.912688303,1.744213688,0.584438433,118.7483619,32.23543429,27
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2179,0.461592056,0.651145315,0.839727456,0.204103108,0.108090824,0.477722222,0.79417366,-0.100554397,0.01456269,0.23818155,0.90269409,-0.22931051,0.591086034,118.7509475,32.2478348,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2180,0.53383512,0.708887823,0.932434576,0.226768574,0.101107352,0.557055191,0.679855399,-0.382277276,0.017048812,-0.362217227,0.903785301,-0.495853627,0.586473347,118.7581773,32.24354174,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2181,0.490812859,0.67335588,0.867538484,0.272736977,0.088866735,0.486856558,0.760084099,0.113018183,0.01645636,0.021825813,0.930145682,0.087329243,0.577366366,118.7534533,32.23872273,26
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2182,0.498157676,0.688484803,0.948919309,0.294330508,0.083813696,0.508577154,0.707918356,0.011224914,0.017863611,-0.215530686,0.887129736,-0.508701659,0.554534033,118.7568064,32.23610333,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2183,0.52281861,0.697866956,0.90047316,0.279695835,0.087195894,0.463227375,0.742646756,0.083622612,0.013803208,-0.054631792,0.894781002,-0.148933631,0.656022738,118.7609703,32.23196832,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2184,0.56236496,0.725029509,0.918102822,0.244788556,0.09603645,0.62430207,0.629404053,-0.275147264,0.015426929,-0.312231148,0.917011111,-0.362606138,0.602909347,118.7629394,32.23995684,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2185,0.444741979,0.65625866,0.960314045,0.26381612,0.091072136,0.532599367,0.676801272,0.894295036,0.0126502,1.059252364,0.878829078,0.993875594,0.632010514,118.76932,32.23807449,27
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2186,0.495283246,0.686575426,0.94810966,0.2737543,0.08861983,0.50895214,0.692422782,0.18751144,0.015050049,0.105729215,0.861225068,-0.047684112,0.585117004,118.7650983,32.23518839,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2187,0.474516842,0.666265219,0.891314283,0.105509061,0.151848546,0.479126747,0.625896915,-0.661699832,0.014975138,0.243193094,0.951917134,0.227464546,0.575334329,118.7340679,32.20884594,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2188,0.505210618,0.687627397,0.906980097,0.326884877,0.076856748,0.584681837,0.556485033,0.07694777,0.015667747,-0.29201626,0.878615429,-0.370614552,0.572792171,118.7406245,32.2080875,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2189,0.424172824,0.636623959,0.907062209,0.374220521,0.067888248,0.434138704,0.733671902,0.465727393,0.018266708,-0.119983059,0.814352148,-0.458444621,0.541903326,118.7303787,32.2052679,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2190,0.726531529,0.817282352,0.835374422,0.075366769,0.174159537,0.857970269,0.274444792,-1.105599034,0.018232574,-0.949469007,0.983608682,-0.930391883,0.609034759,118.6485574,32.15908265,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2191,0.605839409,0.717880131,0.683717034,0.202786621,0.10851996,0.67332988,0.605045366,-0.808898919,0.022792811,-0.906433973,0.938308912,-0.914262691,0.557913507,118.641858,32.16470071,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2192,0.449564942,0.654743908,0.923735348,0.465208909,0.053454969,0.487973957,0.717009407,1.285895241,0.012958701,0.164243768,0.873221428,0.709397166,0.688618236,118.7030345,32.11348068,27
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2193,0.531547689,0.706428586,0.924357446,0.033616147,0.227701076,0.605652496,0.630514925,-1.19389384,0.028418024,-0.946624531,0.981141859,-0.916820146,0.462138286,118.6948093,32.20603556,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2194,0.67167409,0.749725799,0.629906435,0.124931137,0.140643269,0.701206255,0.727830107,-0.966175827,0.009347292,-0.85864183,0.954446165,-0.781103583,0.736379986,118.7026408,32.21697559,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2195,0.524274124,0.701285198,0.919909247,0.088446114,0.163547054,0.561959967,0.584377877,-1.024502617,0.018132766,-0.749710295,0.965355365,-0.672443828,0.594309493,118.7061826,32.21409625,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2196,0.432204442,0.643232578,0.919157985,0.358455926,0.070742493,0.493444452,0.644264087,0.527186476,0.013275857,0.004186981,0.888843092,0.094405732,0.649502213,118.7147248,32.2104925,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2197,0.360400424,0.589428516,0.854147776,0.176617914,0.117682661,0.544953978,0.660067556,1.750648057,0.014748853,4.003762262,0.876621329,3.572249008,0.588023782,118.7175812,32.13903341,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2198,0.451104181,0.654668885,0.915541467,0.17279528,0.119133751,0.600474595,0.420354325,1.21426013,0.015023058,3.100790221,0.892001129,3.328600568,0.60484043,118.7149028,32.13377801,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2199,0.405083045,0.623400878,0.897787032,0.125125981,0.140539922,0.51412469,0.583427153,0.328955216,0.009000659,2.568212231,0.929876786,2.817958774,0.728388449,118.7146129,32.13765637,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2200,0.488893253,0.673197522,0.875349387,0.241913289,0.096820012,0.518309701,0.654823497,0.330002044,0.015843609,0.532187707,0.933556339,1.317827877,0.573105048,118.7071224,32.14075947,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2201,0.414653652,0.629938549,0.901718654,0.143006999,0.131681819,0.49755291,0.706487303,0.93990027,0.013781864,3.455428122,0.918707337,3.718057276,0.631881404,118.7051711,32.13833829,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2202,0.408430954,0.622350802,0.873909464,0.012335063,0.294187706,0.483279453,0.760757387,-1.223810762,0.025795725,-0.532636219,0.991580387,-0.46235253,0.505908527,118.6388859,32.053574,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2203,0.361726101,0.599360477,0.923117226,0.02284046,0.253330732,0.548901951,0.712925546,-1.207044039,0.037531077,-0.804441412,0.990616752,-0.540612855,0.408305135,118.69345,32.09705798,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2204,0.453565079,0.639926383,0.796656922,0.342060908,0.07384724,0.326655633,0.865569646,0.40784028,0.006410188,-0.031978856,0.804753687,-0.24465894,0.790821546,118.7234668,32.1263921,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2205,0.434340068,0.644329365,0.917216832,0.14422788,0.131118061,0.575116025,0.669491688,-0.4488726,0.015612521,0.223093741,0.924414683,0.110929048,0.583002174,118.5906156,32.02799624,35
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2206,0.383331904,0.612812818,0.921915244,0.120577124,0.142995733,0.407416862,0.731118899,-0.178006217,0.009968908,1.334927012,0.935064736,1.860658184,0.695840823,118.6011988,32.02821206,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2207,0.452228528,0.659147386,0.945481119,0.079928519,0.170262346,0.795429871,0.376284512,-1.040955903,0.009997935,-0.721715448,0.946067259,-0.909275207,0.725709582,118.5975482,32.03084442,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2208,0.512169191,0.647364694,0.619358287,0.065370711,0.183595898,0.476438276,0.780820218,-0.953788711,0.016465822,-0.072877647,0.952192412,-0.409733253,0.56817369,118.6003519,32.03186586,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2209,0.42827523,0.640641613,0.91823856,0.212892203,0.105294864,0.47500062,0.731590674,-0.447007597,0.016563471,-0.378838239,0.929831916,-0.314327657,0.598885898,118.5954966,32.02689568,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2210,0.437053068,0.647371783,0.927722018,0.127115429,0.139493808,0.447560026,0.720035177,-0.443306699,0.01394483,0.490047316,0.943100893,0.617129543,0.629137806,118.5936075,32.02957289,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2211,0.444274442,0.654407244,0.947639526,0.030853305,0.233388581,0.444487881,0.713255615,-1.19635885,0.012376809,-0.9099046,0.974203681,-0.973381411,0.636864405,118.605887,32.05096632,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2212,0.462413657,0.666658098,0.954389064,0.06514499,0.183825283,0.388486001,0.831022917,-1.128560558,0.021418536,-0.955944365,0.956710272,-1.026578991,0.545391647,118.6088596,32.04848641,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2213,0.370355885,0.59167513,0.825310034,0.04291499,0.211505538,0.482729645,0.724173399,-1.127737666,0.025056166,-0.588943736,0.978738939,-0.688872278,0.473594278,118.7265652,32.12509748,36
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2214,0.291029381,0.551236575,0.895206962,0.284717362,0.086015835,0.511751458,0.677735926,0.763683512,0.010377095,0.708271395,0.858608327,0.401985911,0.619915559,118.6916589,32.15609708,27
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2215,0.451336275,0.656154598,0.926068421,0.214179084,0.104895202,0.548748992,0.658427201,-0.623180595,0.00853624,-0.658914836,0.882494833,-0.68821159,0.715288994,118.6033413,32.01944649,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2216,0.491561516,0.674552533,0.872927366,0.411685514,0.061560663,0.563199404,0.497299181,1.548441342,0.019611328,0.611613145,0.847781122,0.365487465,0.575289294,118.7189738,32.13355529,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2217,0.421806992,0.640191397,0.947063881,0.506584539,0.047804468,0.565277385,0.44003836,3.129404241,0.013888039,1.221142234,0.815464008,1.710495852,0.573967508,118.7191591,32.1301648,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2218,0.551209955,0.720137813,0.934937542,0.330245753,0.076178391,0.569209898,0.483842855,1.201693687,0.014076677,0.822126051,0.876053248,0.658817295,0.608070765,118.731476,32.1489809,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2219,0.444893764,0.634875544,0.799437996,0.535575291,0.04411392,0.57725057,0.595860471,2.304465431,0.014554206,0.555471639,0.847512674,1.003253973,0.603670697,118.730816,32.14454331,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2220,0.509342033,0.687447955,0.885712697,0.202696758,0.108549354,0.592530542,0.687226293,-0.314780306,0.018306389,-0.098737509,0.937337011,-0.069086792,0.56919274,118.7505113,32.24166266,35
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2221,0.498952082,0.68377001,0.907615644,0.212659956,0.105367249,0.575578534,0.700454998,-0.121978505,0.016246793,0.128752772,0.946877436,0.239814651,0.592111977,118.7540705,32.2463647,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2222,0.378712778,0.607456843,0.902857929,0.030031274,0.23517944,0.421529535,0.737423765,-1.208432438,0.022009858,-1.022738954,0.979820055,-0.945102264,0.524833125,118.6935908,31.98226572,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2223,0.363105436,0.603750311,0.951276597,0.011108509,0.301133366,0.820564804,0.414419628,-1.239404718,0.032126295,-0.873949935,0.992972913,-0.740157214,0.349479446,118.6951688,31.98031631,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2224,0.508027466,0.679900068,0.836326531,0.232453281,0.099465396,0.663491053,0.633455674,-0.340875759,0.012854042,-0.334775189,0.96266811,0.679994482,0.697907731,118.7159954,31.97904486,31
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2225,0.376628776,0.610992519,0.940995637,0.0,0.0,0.357115139,0.767031179,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.6942863,31.98535107,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2226,0.35945062,0.598798208,0.930001705,0.010559311,0.304495852,0.602055513,0.694009166,-1.243480021,0.029174802,-0.961297035,0.99188315,-1.102849991,0.441527162,118.6963801,31.98668538,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2227,0.379653849,0.612147129,0.934990686,0.075715297,0.173853567,0.526256524,0.673559678,-0.167685181,0.011958671,3.149953999,0.952947304,3.169562917,0.601320209,118.696084,31.983371,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2228,0.376239945,0.610913297,0.942326463,0.181805847,0.115762748,0.591525899,0.635326612,0.636790746,0.014374364,1.813247026,0.906000859,1.60991768,0.587854342,118.7002148,31.98641532,14
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2229,0.355079938,0.597669118,0.942974007,0.090263928,0.162197877,0.772210564,0.520540514,-0.988842446,0.012481325,-0.63704059,0.945909889,-0.67311372,0.640462033,118.697775,31.98143955,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2230,0.363120437,0.602727734,0.942936107,0.0,0.0,0.364691729,0.745346685,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.6998949,31.98284301,29
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2231,0.351543217,0.595564609,0.94396201,0.201002038,0.109106151,0.525688672,0.654921795,0.678893262,0.011307358,1.551663795,0.868617784,1.129863386,0.646413495,118.7017817,31.98437485,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2232,0.46204238,0.662989646,0.926822207,0.139282533,0.133431859,0.479596893,0.695947795,0.096232403,0.009325334,1.585869342,0.931919283,1.897310554,0.666405053,118.7045133,31.98232624,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2233,0.426328096,0.636968701,0.89925995,0.082762444,0.167951758,0.619355105,0.669131065,-0.991325766,0.016182262,-0.554967434,0.976724426,-0.183216275,0.599248603,118.7069624,31.98458248,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2234,0.487088978,0.676802227,0.91149423,0.312573883,0.079825565,0.270477976,0.809679518,-0.275239785,0.010197559,-0.60291258,0.894481914,-0.344128578,0.696251575,118.7077196,31.9784436,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2235,0.440682101,0.641455517,0.865003771,0.000642011,0.490193364,0.523544094,0.721873381,-1.263986554,0.050319296,-0.867865129,0.999502458,-0.779938494,1.43e-09,118.7099464,31.98098228,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2236,0.388308517,0.616895231,0.929410691,0.206644386,0.107270215,0.580968506,0.660119001,1.123340467,0.009387188,2.176516204,0.859690002,1.758617911,0.663855337,118.7133594,31.98660686,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2237,0.453468132,0.656150325,0.915488874,0.232201897,0.099537153,0.632074296,0.597539539,0.785262225,0.014094286,1.272896102,0.881653131,0.992485866,0.592337607,118.7118999,31.98322941,14
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2238,0.430111083,0.64105112,0.912408721,0.188552583,0.113346324,0.360199337,0.758112269,-0.270530601,0.023175064,0.09551864,0.956805527,0.688364897,0.518390768,118.7089825,31.98659443,34
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2239,0.443922659,0.646913103,0.890610146,0.154661859,0.126486055,0.571782172,0.645634743,-0.298405022,0.013891222,0.418796865,0.949434988,0.503411709,0.596445263,118.7039003,31.98820271,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2240,0.455057732,0.654680308,0.89638583,0.156577031,0.1256699,0.313957987,0.823328321,-0.11511481,0.012790448,0.781166972,0.94560632,1.253819778,0.592041731,118.7058917,31.99017332,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2241,0.396828963,0.616980026,0.888457165,0.306751778,0.081072453,0.366385627,0.625248768,0.140452914,0.01053936,-0.134178621,0.900728049,0.509649188,0.722432049,118.7261225,32.07323416,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2242,0.496766429,0.678300932,0.876452344,0.231685735,0.099684732,0.47336935,0.701126113,-0.407801008,0.010962856,-0.426080997,0.912101903,-0.347050392,0.688584895,118.7219522,31.97973419,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2243,0.366838582,0.580916433,0.76722981,0.335318381,0.075167498,0.296194725,0.834242471,0.064683643,0.00979652,-0.338338723,0.814203512,-0.419297674,0.695152693,118.7343821,31.98691261,20
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2244,0.395381346,0.598605342,0.765373371,0.132518716,0.13673315,0.509481809,0.769620548,-0.688178992,0.016256523,-0.209295034,0.937380713,-0.265672269,0.572288049,118.737595,31.98668293,24
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2245,0.394605529,0.607527799,0.829432257,0.296103892,0.083415327,0.52859131,0.70782127,-0.263777125,0.01652041,-0.531728784,0.874075988,-0.500256237,0.595341762,118.7403123,31.99026969,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2246,0.380560083,0.605275139,0.877444773,0.158859193,0.124710286,0.450963956,0.762213433,-0.558665786,0.018631396,-0.178525029,0.938550652,0.14469893,0.569637103,118.7427485,31.99353894,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2247,0.374409557,0.603741226,0.895139059,0.354784033,0.071425322,0.487838105,0.740438728,0.503039927,0.018385808,-0.001211404,0.877169923,-0.005888427,0.604475544,118.7524189,32.00756241,35
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2248,0.394012432,0.617450383,0.905636199,0.595284011,0.037104422,0.499705087,0.676854897,1.279781427,0.018163797,-0.236062986,0.821805316,-0.243028895,0.589830928,118.7543548,32.01008309,7
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2249,0.388481892,0.606936251,0.852874025,0.305556798,0.081331301,0.367587778,0.707894426,-0.035058127,0.020835389,-0.318480499,0.808289682,-0.60389652,0.588210378,118.7550063,32.013362,26
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2250,0.407716021,0.631420524,0.947878469,0.250717993,0.094449225,0.429546211,0.708164194,-0.27655498,0.018393479,-0.345780258,0.907977938,-0.305412605,0.602420591,118.7572775,32.01269901,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2251,0.439349719,0.640719453,0.865762743,0.179977818,0.116432928,0.420340223,0.766594039,0.400820237,0.0111423,1.41421035,0.913201116,1.314608737,0.634690956,118.7600613,32.01132577,7
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2252,0.30898644,0.562498412,0.894828199,0.226495393,0.10118729,0.391217073,0.753764769,1.27798215,0.008892964,2.067080697,0.836930112,1.348072359,0.68999234,118.7598034,32.01487797,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2253,0.341301264,0.576559953,0.848037597,0.546793354,0.042739207,0.678539039,0.673045924,0.643454009,0.021866167,-0.495907297,0.818686107,-0.295784863,0.544311801,118.7611768,32.00954407,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2254,0.46078819,0.615946831,0.624279341,0.67400438,0.028868007,0.618746561,0.684306559,0.614843804,0.014051395,-0.728199664,0.814542159,-0.498167882,0.651880835,118.7640872,32.00853281,16
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2255,0.383307324,0.601149993,0.834662163,0.343495967,0.073569602,0.436051671,0.74238616,-0.11166413,0.016169213,-0.539650645,0.899788776,-0.222265513,0.637802811,118.7667629,32.00870012,5
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2256,0.569021879,0.716109938,0.820897172,0.374647079,0.067812699,0.531110427,0.613320656,0.18539109,0.013680482,-0.369551324,0.889738963,-0.199832586,0.675197352,118.7802422,32.00981847,29
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2257,0.382302241,0.609228022,0.899097471,0.097915745,0.156801713,0.517731144,0.471755852,-0.857676358,0.020637369,-0.27270572,0.936974994,-0.586083501,0.546458199,118.7890008,32.00821049,33
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2258,0.419060424,0.635608509,0.924279408,0.213094036,0.105232022,0.289812743,0.666338477,0.371228691,0.016692658,0.891681275,0.908315169,1.086714453,0.65057421,118.735861,32.05818622,23
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2259,0.342008841,0.590720289,0.95335265,0.213203657,0.105197916,0.565187504,0.483158985,1.408446433,0.019968703,2.501617101,0.868197163,2.375429696,0.584993406,118.7401456,32.06141323,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2260,0.372283192,0.608096599,0.939715264,0.21104186,0.105873773,0.540979013,0.487426855,0.881350526,0.019281385,1.716973014,0.907623259,2.607526425,0.635265471,118.7403014,32.05930029,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2261,0.292215377,0.556943793,0.933917274,0.497520208,0.049001821,0.412766479,0.658215428,3.420147388,0.019773457,1.467037558,0.790141237,1.481985682,0.611799801,118.7379097,32.0612685,7
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2262,0.306526687,0.558640923,0.877370646,0.196543583,0.110593693,0.474001179,0.734534044,0.085188283,0.018093769,0.623885227,0.915190438,1.246467558,0.581494722,118.7385388,32.0685684,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2263,0.348423571,0.591813931,0.929683652,0.302442486,0.082010687,0.433204138,0.624620969,0.446467962,0.016359707,0.22255919,0.835214282,-0.10155147,0.564708977,118.7371372,32.07814962,23
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2264,0.371288519,0.606544577,0.932321348,0.326351718,0.076965001,0.277861326,0.668493129,0.397230297,0.015271245,0.035243207,0.891635149,0.641551744,0.617032152,118.7361177,32.09050214,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2265,0.421034262,0.630256626,0.873691889,0.357135545,0.070987224,0.45748353,0.595397718,0.523558246,0.018989883,0.006946091,0.830998804,-0.055558802,0.560438822,118.7380958,32.08656957,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2266,0.362233482,0.569492879,0.713337109,0.669007778,0.029361465,0.624314724,0.722951673,0.820816218,0.009814065,-0.619330775,0.744058938,-0.389849243,0.734243019,118.720313,32.03167053,16
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2267,0.421490763,0.632560987,0.888864488,0.160188521,0.124157659,0.419554986,0.72957306,-0.240018185,0.013784913,0.468063481,0.930725228,0.281159252,0.617081231,118.7227039,32.04035261,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2268,0.507948466,0.676824502,0.814994379,0.104199369,0.152676893,0.413271515,0.62422739,-0.48608817,0.019903843,0.82519615,0.954524962,0.762184697,0.573510943,118.7597805,32.01928118,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2269,0.524492267,0.681470238,0.775820595,0.346251108,0.073039804,0.438496367,0.709539698,-0.219068906,0.019022249,-0.651238091,0.876234703,-0.496463757,0.5776554,118.7836868,32.01234417,5
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2270,0.318185485,0.573937024,0.938989608,0.360323544,0.070397868,0.398358145,0.750376448,1.045516203,0.018066899,0.472032127,0.809330271,0.339332028,0.566444739,118.7792044,32.01946004,20
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2271,0.368810423,0.60205765,0.909324699,0.47878276,0.051547671,0.348718087,0.760915535,0.226385894,0.023426345,-0.620165881,0.825663619,-0.63192828,0.516086909,118.7814593,32.01712886,20
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2272,0.340849919,0.57771658,0.858534337,0.374758694,0.067792945,0.295959895,0.811510346,0.444717765,0.022094653,-0.140750839,0.804176021,-0.392382132,0.539072678,118.7819623,32.01856688,20
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2273,0.314780883,0.565419704,0.889281433,0.288915951,0.085045033,0.356606997,0.788436309,0.054655134,0.017420624,-0.138820637,0.864588283,-0.326641085,0.59723343,118.7826663,32.01969728,24
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2274,0.485410687,0.660882239,0.802866245,0.192627147,0.111928502,0.623253178,0.504127941,-0.541413285,0.021845723,-0.407196316,0.938622386,-0.437894059,0.580210395,118.7892424,32.02106524,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2275,0.343661079,0.570747551,0.796796705,0.352771932,0.071802497,0.519672974,0.76155142,0.352140862,0.0207353,-0.133464994,0.843781961,-0.355605503,0.562032436,118.7885016,32.01768253,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2276,0.364114145,0.597274351,0.89526245,0.163401513,0.122840669,0.457171135,0.597571158,-0.678608549,0.018993342,-0.462601041,0.931518188,-0.25820519,0.582733977,118.8046276,32.01924698,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2277,0.391668291,0.617731356,0.919318441,0.36723125,0.069138551,0.387730075,0.607931059,-0.107907217,0.015389708,-0.608168483,0.87200099,-0.384300568,0.615638934,118.8068809,32.01844309,22
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2278,0.460380172,0.649100461,0.830585858,0.215305175,0.104547441,0.4050969,0.62945859,-0.26783481,0.019175727,-0.117493406,0.885727723,-0.365865176,0.560535832,118.8006199,32.01680546,22
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:2279,0.336895012,0.581362435,0.904705943,0.233947369,0.09904051,0.46865759,0.752345581,-0.346599437,0.016715681,-0.351291645,0.894852773,-0.35700283,0.618948103,118.8048337,32.01651862,38
